Text,Category
"la madre naturaleza se cobra tanta estupidez...
",0
"verga, estaría cagado, aunque creo que se tendría que jugar en territorio neutral
",0
"decían que los putos indios iban a barrer a nueva york... jajajaja y de milagro vamos de regreso a cleveland, ya deberían estar eliminados!
",1
"pero bien que andan mamando con su #coco y ""ay qué bonitas nuestras tradiciones mexicanas"". alv pinches snobistas!!
",1
"morras que le hablan de wey a su vato y dicen la palabra verga a la menor provocación, también deberían hacer servicio militar.
",0
"gracias catalanes, habéis conseguido que los putos fachas dejen de sentir vergüenza de serlo.
",0
"adivinen quien mariquita estaba viendo parte del 7/27 tour barcelona del 14/10/16 y termino llorando.. si esta mariquita 😭😭😭😭
",0
"@usuario haaaaaaa especifica, yo pensé, ya me ganaron, alguien ya la hizo mamá luchona
",0
" @usuario jajajajaja pos que no están para servir y honrar a todos los mexicanos y si así no lo hicieran que la nación les miente la madre o algo así?
",0
"déjame decirte que tu gato es puto. se puede unir al club de gatos putos con mi gato.
",0
"@usuario pa su madre. en esta cola si me formo aunque no den nada jeje😆😆😆👅👅👅👅
",0
"las conversaciones en el comedor del trabajo... son puros putos problemas de mireyes, que papi ya no me paga esto o aquello... que asco
",0
"una semana sin prender mi computadora ósea una semana sin jugar videojuegos, me estoy mamando.
",0
"fue una noche de copas, una noche loca, bese otros labios olvide tu boca...y esa es la historia.
",0
"qué tan gorda soy si me comí mi elote y la mitad del de mi novio? 🙄🤔🌽
",0
"que tal esta putita de león gto solo ojo usen gorro con el y no se despeguen de sus cosas @usuario @usuario @usuario
",1
"#lamuertemedijoque deje de andar mamando palo, porque jamás la voy a conocer, cuando ella llegue ya no voy a estar.🍷
",0
"la gente no entiende que cuando eres muy sensible, te hieren hasta las cosas más tontas y es horrible porque no lo puedes controlar
",0
"va a sonar loco pero extraño el olor a chivo de las gordas y los meneos de los putos que van a sh
",0
"@usuario ah robar lo único se saben hacer hdp
",1
"gol de venezuela jajajajaja a la verga del mundial sudacas de mierda #eliminatoriasconmebol
",0
"te la mamaste en eso de hacerme confiar de nuevo en ti.
",0
"para que aprendas pinche bastardo de @usuario ojalá así agarraras a la zopilota pinche joto
",1
"no mamar, tanta mercancía a la cercanía y no la había notado.
",0
"siempre las gordas feas son las primeras que empiezan con el mame de ""ni una más"" ustedes están seguras no mamen
",1
"qué feo que se limiten hasta en su vocabulario y les dé pena decir verga
",0
"al que conozca al superman de baruva, díganle que se mamó con su disfráz, se ve bien papi. 👌🏼👍🏼
",0
"¡putos pechos fríos! #fueraosorio 🇲🇽 @usuario 👎✊
",1
"eres el que causa que sonría como loca cuando dices te quiero
",0
"¿notas la diferencia @usuario así se le dedica un tweet al supremo. 😇🤗 ponte verga, chavo.
",0
"pinches culeros, si no les importara el qué dirán yo sería muy visto, se van a la verga
",1
" @usuario me pareció jocoso/triste/surreal/irrespetuoso/cagado, justo como esta agridulce gran chinampa
",0
"y que putas, haces en el teatro de la paz. yo la última vez fui a ver a jaime maussan
",0
"yo no estoy loca !! jajajaja no se de dónde sacas eso 🌚
",0
"ya por sus putas chamarritas estan trabajando??? que no pinches mamen yo trabajo a las 04 am sin chamarra bola de putos
",1
"este intro de reggaeton con electrónica que estoy haciendo para el sábado es huérfano... porque no tiene madre‼️😍🔥🤤💀
",0
"@usuario eres goloso, medio camote adentro y quieres más, pues ahí te va mugroso pendejo <url>
",1
"una novia intelectual, una putona y otra luchona. para que entre las 3 se complementen.
",0
"eso de vamos a escalar su petición es de risa loca, nos lo han dicho tantas…
",0
"que bien te ves con esos filtros, hasta pareces albina ¡hija de tu puta madre prieta!
",1
"que nacos putos hondureños!!! eso no es de hombres. eso no es de fútbol!!!! chinguen a su madre @usuario
",1
"estudiantes de guanajuato hacen agua loca y joven se desmaya
",0
"me está dando una sed cabrona, de la que te hace mezclar alcohol con malas decisiones. sed de la mala.
",0
"comenta una frase típica de mama luchona.
",0
"cada que me quiero dejar caer por un bato, recuerdo que tengo una obra que sacar y un semestre que salvar, y se me pasa.
",0
"wey que pedo con el vive? ahora si se estan mamando con sus pendejas fases y sus precios  x'dd no se si reir o llorar
",0
"putos hondureños cagada, ojalá australia los regrese a casa con el culo roto
",1
"ya casi, para saber que vali verga como la vez pasada.
",0
"no hay mujeres totalmente inocentes, ni putas totalmente perversas. en toda mujer hay una delicada mezcla de ambas.
",0
"qué pedo con el antifutbol de honduras?, hasta se ríen los putos!!!
",1
"no hay alguna canción que se titule ""vete a la verga, pendejo""? es para una tarea.
",0
" “wey por qué sacaste el multimetro en la peda?” - es mi dector de putos, capto mucha energía cerca de ti pi pi pi.
",0
"@usuario así parece, monreal fundara su partido prieta y todos felices y contentos $$$.
",0
"a huevo puta madre.. arriba la máquina carajo!!
",0
"este clima está como para andar valiendo verga, como todos como siempre.
",0
"¡ohhh! súbete el cierre... jajaja aunque es la única que no esta gorda 😂
",0
"anonimo: ""justo ahora en el motel de pachuquilla un taxista casado y su amigo dándome verga"" 🍆🍆💦💦😜
",0
"ese periodista mexicano andré marín es un hijo de 100.000 putas. tipo más mierda.
",1
"sabes que soy super marica para las 💉😭 así que aquí ando jajaja
",0
"¿por qué putas solo tengo 140 caracteres por tweet? ¡¿por qué no puedo digievolucionar!?
",0
" @usuario @usuario @usuario las chuscas y quijadas caídas están ardidas y orquestan tumbar a zurividenchi, pero a mí zuri no me lo quita nadie
",0
"pinche mamá luchona, es muy castrosa #masterchefmx
",1
"hoy intente hacer arroz, se me quemo y dije verga que bueno que ni me quiero casar
",0
"jaja la forma de mentir chaka es la mas verga, mas cuando es de frente y nomas ven al suelo los perros
",0
"les entregas todo y solo te usan... no valen verga.
",0
"yo no confío ni en mí, qué verga voy a andar confiando en los demás.
",0
"dos putos años pera unos besos...super valió la pena
",0
"@usuario  el magistrado ha de dormir a toda madre con su buen varo por la liberación del ogt poca madre que violó y mató a la nena! hdp!
",1
"ya me tienen hasta la madre con esa chingadera de 'mi gente'
",0
"ya nos dimos cuenta que están en la playa, gata.@usuario 
",1
"me gusta la verga de antonio donat y el culo de claudio gn😋
",0
"jajaja pues puros borregos callados que les están metiendo la verga así en seco y no dicen nada en contra de tc :v
",1
"lunes de cambiar hábitos... *se traga una gorda de chicharrón prensado* 💅🏻
",0
"estaba buscando un filtro para mi foto de perfil, algo muy mexicano, pero con esta cara prieta que me cargó ya no necesito más 😂 #vivaméxico
",0
"vrg q me digan del dobladillo del pantalón es como si en media me dijeran de subirme las calcetas,me tiene hasta la madre el puto carlos
",1
"lo bueno de este horario es que morfeo me la pela hoy #huelealargas con el profesor @usuario donde más papás.... @usuario
",0
"yo en medicina familiar y sus tontas mini-guardias
",0
"hoy, 20 (putos) días después del #19s el @usuario empezará a visitar los albergues.
",0
"@usuario 🙄 es qué hay que ser muy hdp para no hacer nada
",1
"que delicia ver a una mujer en cuatro, recibiendo y chupando verga !!  rt si quieres más videos
",0
"quiero llorar de lo infeliz que me siento cuando veo lo gorda que estoy.
",0
"maigos de verdad, yo sé que la soledad es cabrona, pero no mamen con estar con alguien que no quieren por no sentirse solos.
",0
"chofer de camión atropella a madre e hija en zamora #michoacán
",0
"algo no cuadra cuando el wey que te quiere romper la madre también te quiere vender droga🤔
",0
"#losmetichessiempre van de putos con @usuario ""mira arne, trae placas de morelos"" 😒
",0
"maricon inyectado con esteroides un hombre se disculpa de verdad busca al reportero y pide disculpas
",1
"karminaa golosa putita fácil para hoy....llama y prueba
",0
"todo el tiempo me tiran al chuky chingada madre que no ven que es un bebito?!!!!!  #mexicandesmotherpalmundial
",0
"q p2 puñal. saludos jarochito desde la vw. un abrazo hermano
",0
"estaría bien que les cerraran el canal a todos por putos psicopata y miedosos
",1
"@usuario por que tan sensual anche rubia? si eres bien machorra
",1
"como cuando una de tus canciones favoritas te recuerdan a ella; a ella la recuerdo con el limón. ya valió verga.
",0
"me fui por otro lado mientras caminaba para evitar a alguien que me cae de la verga y me caí bien culero gracias yisus por este día
",0
"gracias @usuario , dos putos días más sin internet. servicio de 5ta. 😬 su solución es apagar prender o voltear el modem, valla mierda😤
",0
"ya no voy a tener amigas, todo es muy complicado jajajaja. estando sola no hay razones para armarla de pedo. 🤷🏻‍♀️
",0
"idea millonaria: una app que te notifique cuando ya le vales verga. oh, espera! eso siempre lo sabemos, pero nos encanta la humillación.
",0
"hacer todo el trabajo y que un hdp se lleve el credito eso si que me encabrona 😠
",1
"que pinche maña y su maldito morbo sobre la conversación de luis gerardo mendez, como si ustedes no lo hicieran.. y son bien putas
",1
"tengo unas putas ganas de leer nuevamente harry potter. 😩
",0
"porque estoy tan gorda? 😢
",0
"1. @usuario jura no conocer a victoria, autoridades le creen.  2. después jura que victoria era drogadicta y que estaba loca, le creen.
",0
"aquí se las dan de muy putas y ni la saben mamar. y les quieres meter el dedo en el culo y te quitan la mano.
",1
"🤣 @usuario hijo de tu pinche madre, si eres igual o más falsa que la boha, deja de mamar vergas y vender humo que nadie te cree nada.
",1
"si ya usaste “puta” y “ pendeja” no veo porque  no usar la palabra correcta al final...es “culo”
",0
"ojalá así de rapido subieran mis putas ganas de vivir, que cada día que pasa se van mas al suelo.
",0
" @usuario madito jefe de su puta madre, perdon me altere, jefecito enano hdp @usuario
",1
"puta madre y ahora si no es estafa.
",0
"¿cuál cicatriz prros?, no mames gracias cirujano domínguez solano, se mamo con la costura, le quedo prrona, gracias…
",0
"en esta administración, juntos hemos alcanzado una cifra histórica en generación de ganas de pucha de joto: se han creado más de 3 millones.
",0
"me puse a llorar escribiendole a mi vieja jaja, que maricon que soy
",0
"si, debe ser por eso, maldita gorda envidiosa
",1
"me bloqueo por decirle la verdad el viejito marica.
",1
"no mamen @usuario ni jugando como jugamos en el barrio pasándola a todos les ganan a esos putos. 😤
",1
"me dije que había que volver a la normalidad. y ¿qué putas es eso?
",0
"no mamen un asco de portada, cuando no tienen mas argumentos para joder recurren a esto, que poca madre tienen, repito que poca madre tienen
",1
"verga para la banda  🍆🍆💗 dale  rt  y siganme 👍⚽⚽
",0
"#tendenciakb será una historia que recordará y miles de usuarios también 😲😂🙊
",0
"no, la vida no te pone en el lugar indicado. o le chingas o nadie te hará el favor. lo demás viene por añadidura.
",0
"todos los dias te oigo y conozco tu linea, todas las que te atacan son las pinches golfas que no piensan en sus hijos, te apoyo!
",1
"si les dan asco las ratas...háganse un favor y jamás investiguen lo que es el fenómeno conocido como rat king...que puto asco
",0
"otro aporte de mi amiga @usuario vean que sexy se ve esta putita , siganla la recomiendo.
",0
"#llorodetristezacuando un mosco quiere picarme el brazo, entonces lo mato y pienso ''pobre mosco, se lo cargo la verga''
",0
"este cabrón si sabe qué pedicure. <url>
",0
"y aparte es el único joto de tacón rosa!!! chale!!!
",1
"no toquen a #chucky malditos hijos de su perra pinche madre.
",1
"en momentos como este es cuando me doy cuenta porque estaba de pinche loca. #andresllegastarde
",0
"mañana voy andar de marica cuando me levante, pero quien me manda estar despierto a las 2:00 a.m. puta madre.
",0
"la mujer moderna, luchona e independiente prefiere por mucho un hombre que la haga sufrir!!#raro
",0
"una niña hizo que me guste y luego me mandó a la vrg, que hago? :(
",0
"esas jornadas de 18 horas no tienen madre.
",0
"literal, sere la gata bajo la lluvia!! 😞😞
",0
"bien por honduras se lo merecen ojalá se lleven el triunfo méxico es equis. así no x es equis putos vendidos femexfut de mierda
",1
"miento si #sanjunipero no me hizo llorar, perdón, soy una gorda sensible.
",0
" @usuario si sus padres se fueron es por que el gobierno les metia la verga, que regresen, y les seguiran metiendo la verga y a sus hijos de sus hijos
",1
"esta súper cagado que te empiece a gustar alguien y se vaya a vivir al otro lado del mundo... al día siguiente.
",0
"a 17 días para el estreno de #mothermovie #mother #madre #madrelapelicula
",0
"recuerdo el día en el que te besé, yo estaba loca pero tú también, todo brillaba, tus ojos, tu pelo...🎶
",0
"@usuario a mi me recaga su: li bueni ni si cuenti, pero cuenti michi. 🙄🙄🙄🙄 hijo de su perra madre ya desde cuando debió haber renunciado.
",1
